title,animal,book_cover_image,description
Diary of a Fly,spider,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441142908i/531344.jpg,"This is the diary...of a fly. A fly who, when she's not landing on your head or swimming in your soup, is trying to escape her 327 brothers and sisters who are driving her crazy!Even though she's little -- just like her best friends Worm and Spider -- Fly wants to be a superhero. And why not? She walks on walls, sees in all directions at once, and can already fly!Doreen Cronin and Harry Bliss, the team behind the New York Times bestsellersDiary of a WormandDiary of a Spider, reach hilarious heights with their story of a little fly who's not afraid to dream big. Really big.Show more"
Diary of a Fly,ladybug,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441142908i/531344.jpg,"This is the diary...of a fly. A fly who, when she's not landing on your head or swimming in your soup, is trying to escape her 327 brothers and sisters who are driving her crazy!Even though she's little -- just like her best friends Worm and Spider -- Fly wants to be a superhero. And why not? She walks on walls, sees in all directions at once, and can already fly!Doreen Cronin and Harry Bliss, the team behind the New York Times bestsellersDiary of a WormandDiary of a Spider, reach hilarious heights with their story of a little fly who's not afraid to dream big. Really big.Show more"
The Great Kapok Tree,boa constrictor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348464576i/537111.jpg,"The author and artist Lynne Cherry journeyed deep into the rain forests of Brazil to write and illustrate her gorgeous picture bookThe Great Kapok Tree: A Tale of the Amazon Rain Forest(1990). One day, a man exhausts himself trying to chop down a giant kapok tree. While he sleeps, the forest’s residents, including a child from the Yanomamo tribe, whisper in his ear about the importance of trees and how ""all living things depend on one another"" . . . and it works. Cherry’s lovingly rendered colored pencil and watercolor drawings of all the ""wondrous and rare animals"" evoke the lush rain forests, as well as stunning world maps bordered by tree porcupines, emerald tree boas, and dozens more fascinating creatures.Awards: IRA Teacher’s Choice (1991), ABA’s Pick of the Lists, Reading Rainbow Review Book, NSTA-CBC Outstanding Trade Book for ChildrenShow more"
The Great Kapok Tree,frog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348464576i/537111.jpg,"The author and artist Lynne Cherry journeyed deep into the rain forests of Brazil to write and illustrate her gorgeous picture bookThe Great Kapok Tree: A Tale of the Amazon Rain Forest(1990). One day, a man exhausts himself trying to chop down a giant kapok tree. While he sleeps, the forest’s residents, including a child from the Yanomamo tribe, whisper in his ear about the importance of trees and how ""all living things depend on one another"" . . . and it works. Cherry’s lovingly rendered colored pencil and watercolor drawings of all the ""wondrous and rare animals"" evoke the lush rain forests, as well as stunning world maps bordered by tree porcupines, emerald tree boas, and dozens more fascinating creatures.Awards: IRA Teacher’s Choice (1991), ABA’s Pick of the Lists, Reading Rainbow Review Book, NSTA-CBC Outstanding Trade Book for ChildrenShow more"
The Great Kapok Tree,jaguar,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348464576i/537111.jpg,"The author and artist Lynne Cherry journeyed deep into the rain forests of Brazil to write and illustrate her gorgeous picture bookThe Great Kapok Tree: A Tale of the Amazon Rain Forest(1990). One day, a man exhausts himself trying to chop down a giant kapok tree. While he sleeps, the forest’s residents, including a child from the Yanomamo tribe, whisper in his ear about the importance of trees and how ""all living things depend on one another"" . . . and it works. Cherry’s lovingly rendered colored pencil and watercolor drawings of all the ""wondrous and rare animals"" evoke the lush rain forests, as well as stunning world maps bordered by tree porcupines, emerald tree boas, and dozens more fascinating creatures.Awards: IRA Teacher’s Choice (1991), ABA’s Pick of the Lists, Reading Rainbow Review Book, NSTA-CBC Outstanding Trade Book for ChildrenShow more"
The Great Kapok Tree,sloth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348464576i/537111.jpg,"The author and artist Lynne Cherry journeyed deep into the rain forests of Brazil to write and illustrate her gorgeous picture bookThe Great Kapok Tree: A Tale of the Amazon Rain Forest(1990). One day, a man exhausts himself trying to chop down a giant kapok tree. While he sleeps, the forest’s residents, including a child from the Yanomamo tribe, whisper in his ear about the importance of trees and how ""all living things depend on one another"" . . . and it works. Cherry’s lovingly rendered colored pencil and watercolor drawings of all the ""wondrous and rare animals"" evoke the lush rain forests, as well as stunning world maps bordered by tree porcupines, emerald tree boas, and dozens more fascinating creatures.Awards: IRA Teacher’s Choice (1991), ABA’s Pick of the Lists, Reading Rainbow Review Book, NSTA-CBC Outstanding Trade Book for ChildrenShow more"
Shrek!,donkey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328052906i/843550.jpg,"Shrek, a horrid little ogre, goes out into the world to find adventure and along the way encounters a witch, a knight in armor, a dragon, and, finally, a hideous princess, who's even uglier than he is!"
This Moose Belongs to Me,moose,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356643086i/13595647.jpg,"Wilfred owned a moose. He hadn't always owned a moose. The moose came to him a while ago and he knew, just KNEW, that it was meant to be his. He thought he would call him Marcel.Most of the time Marcel is very obedient, abiding by the many rules of How to Be a Good Pet. But imagine Wilfred's surprise when one dark day, while deep in the woods, someone else claims the moose as their own..."
Pete the Cat and His Magic Sunglasses,toad,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563326529l/17349277.jpg,"From the bestselling Pete the Cat series, Pete's magic sunglasses help him turn his mood from grumpy to awesome!In this hardcover picture book, Pete the Cat wakes up feeling grumpy—nothing seems to be going his way. But with the help of some magic sunglasses, Pete learns that a good mood has been inside him all along.Fans of Pete the Cat will love watching him take his positive outlook and transform a grumpy day into an awesome day!The funneverstops—download the free groovin’ song.Time for magic fun in the sun!Show more"
Pete the Cat and His Magic Sunglasses,cat,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563326529l/17349277.jpg,"From the bestselling Pete the Cat series, Pete's magic sunglasses help him turn his mood from grumpy to awesome!In this hardcover picture book, Pete the Cat wakes up feeling grumpy—nothing seems to be going his way. But with the help of some magic sunglasses, Pete learns that a good mood has been inside him all along.Fans of Pete the Cat will love watching him take his positive outlook and transform a grumpy day into an awesome day!The funneverstops—download the free groovin’ song.Time for magic fun in the sun!Show more"
Waiting,dog,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1453342607i/23735067.jpg,"Caldecott Honor and Geisel Honor BookWhat are you waiting for? An owl, a puppy, a bear, a rabbit, and a pig—all toys arranged on a child’s windowsill—wait for marvelous things to happen in this irresistible picture book by theNew York Times–bestselling and Caldecott Medalist Kevin Henkes.Five friends sit happily on a windowsill, waiting for something amazing to happen. The owl is waiting for the moon. The pig is waiting for the rain. The bear is waiting for the wind. The puppy is waiting for the snow. And the rabbit is just looking out the window because he likes to wait! What will happen? Will patience win in the end? Or someday will the friends stop waiting and do something unexpected?Waiting is a big part of childhood—waiting in line, waiting to grow up, waiting for something special to happen—but in this book, a child sets the stage and pulls the strings. Timeless, beautiful, and deeply heartfelt, this picture book about imaginative play, the seasons, friendship, and surprises marks a new pinnacle in Caldecott Medalist Kevin Henkes’s extraordinary career.“The short sentences of the text flow with the precision one would expect from a master picture-book creator like Henkes. Little ones, to whom each experience is new, will know what it’s like to dream and wait.”—ALABooklistShow more"
